--------------------------------------
| rollout/                |          |
|    total_timesteps      | 401408    |
| train/                  |           |
|    approx_kl            | 10.208817 |
|    clip_fraction        | 0.97      |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.872     |
|    learning_rate        | 0.0001    |
|    loss                 | 1.41      |
|    n_updates            | 291       |
|    policy_gradient_loss | 0.291     |
|    std                  | 0.02      |
|    value_loss           | 0.178     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 26        |
|    ep_reward_mean       | 4.37      |
|    mimic_body_reward    | 0.0456    |
|    mimic_body_vel_re... | 0.00552   |
|    mimic_contact_reward | 0.05      |
|    mimic_ee_reward      | 0.00369   |
|    mimic_qpos_reward    | 0.0324    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 99        |
|    time_elapsed         | 1298      |
|    total_timesteps      | 405504    |
| train/                  |           |
|    approx_kl            | 13.975421 |
|    clip_fraction        | 0.973     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.899     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.34      |
|    n_updates            | 294       |
|    policy_gradient_loss | 0.44      |
|    std                  | 0.02      |
|    value_loss           | 0.151     |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 24.4     |
|    ep_reward_mean       | 4.15     |
|    mimic_body_reward    | 0.052    |
|    mimic_body_vel_re... | 0.0032   |
|    mimic_contact_reward | 0.026    |
|    mimic_ee_reward      | 0.00462  |
|    mimic_qpos_reward    | 0.04     |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 312      |
|    iterations           | 100      |
|    time_elapsed         | 1311     |
|    total_timesteps      | 409600   |
| train/                  |          |
|    approx_kl            | 11.86895 |
|    clip_fraction        | 0.969    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.844    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.319    |
|    n_updates            | 297      |
|    policy_gradient_loss | 0.269    |
|    std                  | 0.02     |
|    value_loss           | 0.189    |
--------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24.1      |
|    ep_reward_mean       | 3.8       |
|    mimic_body_reward    | 0.0784    |
|    mimic_body_vel_re... | 0.0194    |
|    mimic_contact_reward | 0.052     |
|    mimic_ee_reward      | 0.00476   |
|    mimic_qpos_reward    | 0.0403    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 101       |
|    time_elapsed         | 1325      |
|    total_timesteps      | 413696    |
| train/                  |           |
|    approx_kl            | 12.570976 |
|    clip_fraction        | 0.969     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.875     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.972     |
|    n_updates            | 300       |
|    policy_gradient_loss | 0.379     |
|    std                  | 0.02      |
|    value_loss           | 0.177     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.5      |
|    ep_reward_mean       | 4.24      |
|    mimic_body_reward    | 0.0566    |
|    mimic_body_vel_re... | 0.00912   |
|    mimic_contact_reward | 0.048     |
|    mimic_ee_reward      | 0.00326   |
|    mimic_qpos_reward    | 0.0319    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 102       |
|    time_elapsed         | 1338      |
|    total_timesteps      | 417792    |
| train/                  |           |
|    approx_kl            | 11.623461 |
|    clip_fraction        | 0.966     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.886     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.309     |
|    n_updates            | 303       |
|    policy_gradient_loss | 0.274     |
|    std                  | 0.02      |
|    value_loss           | 0.154     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24.5      |
|    ep_reward_mean       | 4.11      |
|    mimic_body_reward    | 0.0769    |
|    mimic_body_vel_re... | 0.0152    |
|    mimic_contact_reward | 0.066     |
|    mimic_ee_reward      | 0.0045    |
|    mimic_qpos_reward    | 0.0294    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 103       |
|    time_elapsed         | 1351      |
|    total_timesteps      | 421888    |
| train/                  |           |
|    approx_kl            | 12.095791 |
|    clip_fraction        | 0.971     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.872     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.372     |
|    n_updates            | 306       |
|    policy_gradient_loss | 0.352     |
|    std                  | 0.02      |
|    value_loss           | 0.163     |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 24.6     |
|    ep_reward_mean       | 3.74     |
|    mimic_body_reward    | 0.0494   |
|    mimic_body_vel_re... | 0.00718  |
|    mimic_contact_reward | 0.064    |
|    mimic_ee_reward      | 0.00482  |
|    mimic_qpos_reward    | 0.0363   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 312      |
|    iterations           | 104      |
|    time_elapsed         | 1364     |
|    total_timesteps      | 425984   |
| train/                  |          |
|    approx_kl            | 9.386011 |
|    clip_fraction        | 0.971    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.864    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.386    |
|    n_updates            | 309      |
|    policy_gradient_loss | 0.338    |
|    std                  | 0.02     |
|    value_loss           | 0.196    |
--------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24        |
|    ep_reward_mean       | 3.92      |
|    mimic_body_reward    | 0.0689    |
|    mimic_body_vel_re... | 0.0122    |
|    mimic_contact_reward | 0.066     |
|    mimic_ee_reward      | 0.00443   |
|    mimic_qpos_reward    | 0.0376    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 105       |
|    time_elapsed         | 1378      |
|    total_timesteps      | 430080    |
| train/                  |           |
|    approx_kl            | 12.758265 |
|    clip_fraction        | 0.968     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.852     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.286     |
|    n_updates            | 312       |
|    policy_gradient_loss | 0.302     |
|    std                  | 0.02      |
|    value_loss           | 0.169     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.5      |
|    ep_reward_mean       | 4.17      |
|    mimic_body_reward    | 0.0587    |
|    mimic_body_vel_re... | 0.00787   |
|    mimic_contact_reward | 0.05      |
|    mimic_ee_reward      | 0.00448   |
|    mimic_qpos_reward    | 0.0345    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 106       |
|    time_elapsed         | 1391      |
|    total_timesteps      | 434176    |
| train/                  |           |
|    approx_kl            | 11.380318 |
|    clip_fraction        | 0.971     |
