--------------------------------------
| rollout/                |          |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0627     |
|    n_updates            | 2280        |
|    policy_gradient_loss | -0.0411     |
|    std                  | 0.01        |
|    value_loss           | 0.00117     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.7       |
|    ep_reward_mean       | 0.623      |
|    mimic_body_reward    | 0.0223     |
|    mimic_body_vel_re... | 0.0012     |
|    mimic_ee_reward      | 0.00261    |
|    mimic_qpos_reward    | 0.0113     |
|    mimic_qvel_reward    | 1.8e-12    |
| time/                   |            |
|    fps                  | 193        |
|    iterations           | 230        |
|    time_elapsed         | 4871       |
|    total_timesteps      | 942080     |
| train/                  |            |
|    approx_kl            | 0.03191186 |
|    clip_fraction        | 0.389      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.963      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0508    |
|    n_updates            | 2290       |
|    policy_gradient_loss | -0.0423    |
|    std                  | 0.01       |
|    value_loss           | 0.00118    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.1       |
|    ep_reward_mean       | 0.575      |
|    mimic_body_reward    | 0.0111     |
|    mimic_body_vel_re... | 0.000466   |
|    mimic_ee_reward      | 0.00202    |
|    mimic_qpos_reward    | 0.0079     |
|    mimic_qvel_reward    | 8.6e-13    |
| time/                   |            |
|    fps                  | 193        |
|    iterations           | 231        |
|    time_elapsed         | 4892       |
|    total_timesteps      | 946176     |
| train/                  |            |
|    approx_kl            | 0.03993285 |
|    clip_fraction        | 0.377      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.967      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0496    |
|    n_updates            | 2300       |
|    policy_gradient_loss | -0.044     |
|    std                  | 0.01       |
|    value_loss           | 0.00117    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.4       |
|    ep_reward_mean       | 0.599      |
|    mimic_body_reward    | 0.0121     |
|    mimic_body_vel_re... | 0.00171    |
|    mimic_ee_reward      | 0.00065    |
|    mimic_qpos_reward    | 0.00611    |
|    mimic_qvel_reward    | 7.06e-12   |
| time/                   |            |
|    fps                  | 193        |
|    iterations           | 232        |
|    time_elapsed         | 4913       |
|    total_timesteps      | 950272     |
| train/                  |            |
|    approx_kl            | 0.03505648 |
|    clip_fraction        | 0.39       |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.963      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0563    |
|    n_updates            | 2310       |
|    policy_gradient_loss | -0.0425    |
|    std                  | 0.01       |
|    value_loss           | 0.00112    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.6        |
|    ep_reward_mean       | 0.579       |
|    mimic_body_reward    | 0.0111      |
|    mimic_body_vel_re... | 8.23e-06    |
|    mimic_ee_reward      | 0.00065     |
|    mimic_qpos_reward    | 0.00426     |
|    mimic_qvel_reward    | 6.28e-13    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 233         |
|    time_elapsed         | 4934        |
|    total_timesteps      | 954368      |
| train/                  |             |
|    approx_kl            | 0.024970753 |
|    clip_fraction        | 0.382       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.964       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0651     |
|    n_updates            | 2320        |
|    policy_gradient_loss | -0.0432     |
|    std                  | 0.01        |
|    value_loss           | 0.00118     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.8        |
|    ep_reward_mean       | 0.645       |
|    mimic_body_reward    | 0.0179      |
|    mimic_body_vel_re... | 0.000411    |
|    mimic_ee_reward      | 0.00148     |
|    mimic_qpos_reward    | 0.00783     |
|    mimic_qvel_reward    | 2.06e-12    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 234         |
|    time_elapsed         | 4955        |
|    total_timesteps      | 958464      |
| train/                  |             |
|    approx_kl            | 0.036155045 |
|    clip_fraction        | 0.373       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.965       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0491     |
|    n_updates            | 2330        |
|    policy_gradient_loss | -0.0432     |
|    std                  | 0.01        |
|    value_loss           | 0.00109     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.6        |
|    ep_reward_mean       | 0.592       |
|    mimic_body_reward    | 0.0186      |
|    mimic_body_vel_re... | 0.00065     |
|    mimic_ee_reward      | 0.00162     |
|    mimic_qpos_reward    | 0.00773     |
|    mimic_qvel_reward    | 2.27e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 235         |
|    time_elapsed         | 4976        |
|    total_timesteps      | 962560      |
| train/                  |             |
|    approx_kl            | 0.025507227 |
|    clip_fraction        | 0.371       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.966       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0461     |
|    n_updates            | 2340        |
|    policy_gradient_loss | -0.0406     |
|    std                  | 0.01        |
|    value_loss           | 0.00112     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.6       |
|    ep_reward_mean       | 0.612      |
|    mimic_body_reward    | 0.0223     |
|    mimic_body_vel_re... | 0.00046    |
|    mimic_ee_reward      | 0.00103    |
|    mimic_qpos_reward    | 0.00456    |
|    mimic_qvel_reward    | 3.17e-11   |
| time/                   |            |
|    fps                  | 193        |
|    iterations           | 236        |
|    time_elapsed         | 4997       |
|    total_timesteps      | 966656     |
| train/                  |            |
|    approx_kl            | 0.04263394 |
|    clip_fraction        | 0.393      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.962      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0666    |
|    n_updates            | 2350       |
|    policy_gradient_loss | -0.0462    |
|    std                  | 0.01       |
